Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
rcheology,r-devel-linux-x86_64-debian-clang,4.3.2.0,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rct3,r-devel-linux-x86_64-debian-clang,1.0.4,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
readHAC,r-devel-linux-x86_64-debian-clang,1.0,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
readmet,r-devel-linux-x86_64-debian-clang,1.6.9,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
readMLData,r-devel-linux-x86_64-debian-clang,0.9-7,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
readmnist,r-devel-linux-x86_64-debian-clang,1.0.6,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
realtest,r-devel-linux-x86_64-debian-clang,0.2.3,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
reasonabletools,r-devel-linux-x86_64-debian-clang,0.1,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rebmix,r-devel-linux-x86_64-debian-clang,2.15.0,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
registry,r-devel-linux-x86_64-debian-clang,0.5-1,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
regspec,r-devel-linux-x86_64-debian-clang,2.7,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
regsubseq,r-devel-linux-x86_64-debian-clang,0.12,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rehh.data,r-devel-linux-x86_64-debian-clang,1.0.0,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
renpow,r-devel-linux-x86_64-debian-clang,0.1-1,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
repairData,r-devel-linux-x86_64-debian-clang,0.1.0,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
represent,r-devel-linux-x86_64-debian-clang,1.0.1,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
resample,r-devel-linux-x86_64-debian-clang,0.6,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
resampledata3,r-devel-linux-x86_64-debian-clang,1.0,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
restaurant,r-devel-linux-x86_64-debian-clang,0.1.0,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
revgeo,r-devel-linux-x86_64-debian-clang,0.15,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rgabriel,r-devel-linux-x86_64-debian-clang,0.9,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rgw,r-devel-linux-x86_64-debian-clang,0.3.0,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rhmc,r-devel-linux-x86_64-debian-clang,1.0.0,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rhnerm,r-devel-linux-x86_64-debian-clang,1.1,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rhosp,r-devel-linux-x86_64-debian-clang,1.10,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
ridittools,r-devel-linux-x86_64-debian-clang,0.1,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rivernet,r-devel-linux-x86_64-debian-clang,1.2.3,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rjson,r-devel-linux-x86_64-debian-clang,0.2.21,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rkafkajars,r-devel-linux-x86_64-debian-clang,1.2,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rkt,r-devel-linux-x86_64-debian-clang,1.6,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rlecuyer,r-devel-linux-x86_64-debian-clang,0.3-8,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rmargint,r-devel-linux-x86_64-debian-clang,2.0.3,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rmeta,r-devel-linux-x86_64-debian-clang,3.0,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rmp,r-devel-linux-x86_64-debian-clang,2.2,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rmsfact,r-devel-linux-x86_64-debian-clang,0.0.3,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rmutil,r-devel-linux-x86_64-debian-clang,1.1.10,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rneos,r-devel-linux-x86_64-debian-clang,0.4-0,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rngSetSeed,r-devel-linux-x86_64-debian-clang,0.3-3,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
rngWELL,r-devel-linux-x86_64-debian-clang,0.10-9,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
robeth,r-devel-linux-x86_64-debian-clang,2.7-8,devel,linux,x86_64,debian-clang,NA,r85769,2024-01-06 22:52:53.510247
