Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
OwenQ,r-release-linux-x86_64,1.0.7,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
pathwayTMB,r-release-linux-x86_64,0.1.3,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
Platypus,r-release-linux-x86_64,3.6.0,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
PMAPscore,r-release-linux-x86_64,0.1.1,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
RCPA,r-release-linux-x86_64,0.2.5,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
RcppUUID,r-release-linux-x86_64,1.1.1,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
ReporterScore,r-release-linux-x86_64,0.1.9,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
rhoR,r-release-linux-x86_64,1.3.0.3,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
rineq,r-release-linux-x86_64,0.2.3,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
RVA,r-release-linux-x86_64,0.0.5,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
scITD,r-release-linux-x86_64,1.0.4,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
SCpubr,r-release-linux-x86_64,2.0.2,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
segmenTier,r-release-linux-x86_64,0.1.2,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
ssdGSA,r-release-linux-x86_64,0.1.1,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
TDA,r-release-linux-x86_64,1.9.1,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
TSdist,r-release-linux-x86_64,3.7.1,release,linux,x86_64,,4.4.2,NA,2024-12-19 22:51:02.164991
inlamemi,r-release-macos-arm64,1.1.0,release,macos,arm64,,4.4.0,r86238,2024-12-19 22:51:02.164991
MicroSEC,r-release-macos-arm64,2.1.6,release,macos,arm64,,4.4.0,r86238,2024-12-19 22:51:02.164991
sim.BA,r-release-macos-arm64,0.1.0,release,macos,arm64,,4.4.0,r86238,2024-12-19 22:51:02.164991
sonicscrewdriver,r-release-macos-arm64,0.0.7,release,macos,arm64,,4.4.0,r86238,2024-12-19 22:51:02.164991
