Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
dhis2r,r-release-linux-x86_64,0.1.1,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
dsem,r-release-linux-x86_64,1.0.0,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
eggCounts,r-release-linux-x86_64,2.4,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
geostan,r-release-linux-x86_64,0.5.3,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
greencrab.toolkit,r-release-linux-x86_64,0.2,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
hbamr,r-release-linux-x86_64,1.2.0,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
hexfont,r-release-linux-x86_64,0.3.1,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
latexpdf,r-release-linux-x86_64,0.1.7,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
LMMELSM,r-release-linux-x86_64,0.2.0,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
MADPop,r-release-linux-x86_64,1.1.6,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
MIRES,r-release-linux-x86_64,0.1.0,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
mrbayes,r-release-linux-x86_64,0.5.1,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
networkscaleup,r-release-linux-x86_64,0.1-1,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
oldbailey,r-release-linux-x86_64,1.1.0,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
pcFactorStan,r-release-linux-x86_64,1.5.4,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
pema,r-release-linux-x86_64,0.1.3,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
pmparser,r-release-linux-x86_64,1.0.18,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
PopVar,r-release-linux-x86_64,1.3.0,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
prome,r-release-linux-x86_64,1.9.1.0,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
publipha,r-release-linux-x86_64,0.1.2,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
rcbayes,r-release-linux-x86_64,0.2.0,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
riskmetric,r-release-linux-x86_64,0.2.3,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
rmBayes,r-release-linux-x86_64,0.1.15,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
RTMB,r-release-linux-x86_64,1.4,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
spsurv,r-release-linux-x86_64,1.0.0,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
statGraph,r-release-linux-x86_64,0.5.0,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
Superpower,r-release-linux-x86_64,0.2.0,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
tmbstan,r-release-linux-x86_64,1.0.91,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
trialr,r-release-linux-x86_64,0.1.6,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
wcde,r-release-linux-x86_64,0.0.5,release,linux,x86_64,,4.3.2,NA,2023-12-17 22:52:16.026069
