Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
GenSA,r-devel-linux-x86_64-fedora-clang,1.1.7,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
gensvm,r-devel-linux-x86_64-fedora-clang,0.1.6,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
getip,r-devel-linux-x86_64-fedora-clang,0.1-0,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
gettz,r-devel-linux-x86_64-fedora-clang,0.0.4,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
glpkAPI,r-devel-linux-x86_64-fedora-clang,1.3.3,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
gower,r-devel-linux-x86_64-fedora-clang,1.0.0,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
gss,r-devel-linux-x86_64-fedora-clang,2.2-3,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
htree,r-devel-linux-x86_64-fedora-clang,2.0.0,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
keypress,r-devel-linux-x86_64-fedora-clang,1.2.0,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
kit,r-devel-linux-x86_64-fedora-clang,0.0.11,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
L1pack,r-devel-linux-x86_64-fedora-clang,0.41,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
locpol,r-devel-linux-x86_64-fedora-clang,0.7-0,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
logspline,r-devel-linux-x86_64-fedora-clang,2.1.17,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
LowRankQP,r-devel-linux-x86_64-fedora-clang,1.0.5,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
lxb,r-devel-linux-x86_64-fedora-clang,1.5,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
ManlyMix,r-devel-linux-x86_64-fedora-clang,0.1.14,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
MatManlyMix,r-devel-linux-x86_64-fedora-clang,1.1.1,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
meanr,r-devel-linux-x86_64-fedora-clang,0.1-4,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
memuse,r-devel-linux-x86_64-fedora-clang,4.2-1,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
mmap,r-devel-linux-x86_64-fedora-clang,0.6-19,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
monoreg,r-devel-linux-x86_64-fedora-clang,2.0,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
mrfse,r-devel-linux-x86_64-fedora-clang,0.2,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
ngram,r-devel-linux-x86_64-fedora-clang,3.2.1,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
nleqslv,r-devel-linux-x86_64-fedora-clang,3.3.3,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
norm,r-devel-linux-x86_64-fedora-clang,1.0-10.0,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
pbdZMQ,r-devel-linux-x86_64-fedora-clang,0.3-7,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
pcaL1,r-devel-linux-x86_64-fedora-clang,1.5.6,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
PKI,r-devel-linux-x86_64-fedora-clang,0.1-11,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
polspline,r-devel-linux-x86_64-fedora-clang,1.1.20,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
pomdpSolve,r-devel-linux-x86_64-fedora-clang,1.0.0,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
qoi,r-devel-linux-x86_64-fedora-clang,0.0.3,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
RaProR,r-devel-linux-x86_64-fedora-clang,1.1-5,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
Rcsdp,r-devel-linux-x86_64-fedora-clang,0.1.57.2,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
RDieHarder,r-devel-linux-x86_64-fedora-clang,0.2.3,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
Rdsdp,r-devel-linux-x86_64-fedora-clang,1.0.5.2,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
Rglpk,r-devel-linux-x86_64-fedora-clang,0.6-4,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
rJava,r-devel-linux-x86_64-fedora-clang,1.0-6,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
RJSONIO,r-devel-linux-x86_64-fedora-clang,1.3-1.6,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
rlecuyer,r-devel-linux-x86_64-fedora-clang,0.3-5,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
Rmpi,r-devel-linux-x86_64-fedora-clang,0.6-9.2,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
rmutil,r-devel-linux-x86_64-fedora-clang,1.1.9,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
rngWELL,r-devel-linux-x86_64-fedora-clang,0.10-7,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
Rpoppler,r-devel-linux-x86_64-fedora-clang,0.1-0,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
RSclient,r-devel-linux-x86_64-fedora-clang,0.7-8,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
rsyslog,r-devel-linux-x86_64-fedora-clang,1.0.2,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
Rwave,r-devel-linux-x86_64-fedora-clang,2.6-0,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
samon,r-devel-linux-x86_64-fedora-clang,4.0.1,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
SnowballC,r-devel-linux-x86_64-fedora-clang,0.7.0,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
SoDA,r-devel-linux-x86_64-fedora-clang,1.0-6.1,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
SpatialPack,r-devel-linux-x86_64-fedora-clang,0.4,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
spc,r-devel-linux-x86_64-fedora-clang,0.6.6,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
splusTimeDate,r-devel-linux-x86_64-fedora-clang,2.5.4,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
spMC,r-devel-linux-x86_64-fedora-clang,0.3.12,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
stringdist,r-devel-linux-x86_64-fedora-clang,0.9.8,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
sylcount,r-devel-linux-x86_64-fedora-clang,0.2-4,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
SymTS,r-devel-linux-x86_64-fedora-clang,1.0-1,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
tdthap,r-devel-linux-x86_64-fedora-clang,1.1-11,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
topmodel,r-devel-linux-x86_64-fedora-clang,0.7.4,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
ucminf,r-devel-linux-x86_64-fedora-clang,1.1-4.1,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
uuid,r-devel-linux-x86_64-fedora-clang,1.1-0,devel,linux,x86_64,fedora-clang,NA,r82903,2022-10-05 23:09:14
audio,r-devel-linux-x86_64-fedora-gcc,0.1-10,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
Binarize,r-devel-linux-x86_64-fedora-gcc,1.3,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
BiTrinA,r-devel-linux-x86_64-fedora-gcc,1.3,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
bqtl,r-devel-linux-x86_64-fedora-gcc,1.0-33,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
Cairo,r-devel-linux-x86_64-fedora-gcc,1.6-0,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
catnet,r-devel-linux-x86_64-fedora-gcc,1.15.7,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
cclust,r-devel-linux-x86_64-fedora-gcc,0.6-24,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
date,r-devel-linux-x86_64-fedora-gcc,1.2-39,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
dequer,r-devel-linux-x86_64-fedora-gcc,2.0-2,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
DetSel,r-devel-linux-x86_64-fedora-gcc,1.0.4,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
devoid,r-devel-linux-x86_64-fedora-gcc,0.1.1,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
EL,r-devel-linux-x86_64-fedora-gcc,1.1,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
emdist,r-devel-linux-x86_64-fedora-gcc,0.3-2,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
expint,r-devel-linux-x86_64-fedora-gcc,0.1-7,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
FGSG,r-devel-linux-x86_64-fedora-gcc,1.0.2,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
flexiblas,r-devel-linux-x86_64-fedora-gcc,3.1.0,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
float,r-devel-linux-x86_64-fedora-gcc,0.3-0,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
GenSA,r-devel-linux-x86_64-fedora-gcc,1.1.7,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
gensvm,r-devel-linux-x86_64-fedora-gcc,0.1.6,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
getip,r-devel-linux-x86_64-fedora-gcc,0.1-0,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
gettz,r-devel-linux-x86_64-fedora-gcc,0.0.4,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
glpkAPI,r-devel-linux-x86_64-fedora-gcc,1.3.3,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
gower,r-devel-linux-x86_64-fedora-gcc,1.0.0,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
gss,r-devel-linux-x86_64-fedora-gcc,2.2-3,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
htree,r-devel-linux-x86_64-fedora-gcc,2.0.0,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
keypress,r-devel-linux-x86_64-fedora-gcc,1.2.0,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
kit,r-devel-linux-x86_64-fedora-gcc,0.0.11,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
L1pack,r-devel-linux-x86_64-fedora-gcc,0.41,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
LatticeDesign,r-devel-linux-x86_64-fedora-gcc,2.0-4,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
locpol,r-devel-linux-x86_64-fedora-gcc,0.7-0,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
logspline,r-devel-linux-x86_64-fedora-gcc,2.1.17,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
LowRankQP,r-devel-linux-x86_64-fedora-gcc,1.0.5,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
lpSolveAPI,r-devel-linux-x86_64-fedora-gcc,5.5.2.0-17.8,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
lxb,r-devel-linux-x86_64-fedora-gcc,1.5,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
ManlyMix,r-devel-linux-x86_64-fedora-gcc,0.1.14,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
MatManlyMix,r-devel-linux-x86_64-fedora-gcc,1.1.1,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
meanr,r-devel-linux-x86_64-fedora-gcc,0.1-4,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
memuse,r-devel-linux-x86_64-fedora-gcc,4.2-1,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
mmap,r-devel-linux-x86_64-fedora-gcc,0.6-19,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
monoreg,r-devel-linux-x86_64-fedora-gcc,2.0,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
mrfse,r-devel-linux-x86_64-fedora-gcc,0.2,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
ngram,r-devel-linux-x86_64-fedora-gcc,3.2.1,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
nleqslv,r-devel-linux-x86_64-fedora-gcc,3.3.3,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
norm,r-devel-linux-x86_64-fedora-gcc,1.0-10.0,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
pbdZMQ,r-devel-linux-x86_64-fedora-gcc,0.3-7,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
pcaL1,r-devel-linux-x86_64-fedora-gcc,1.5.6,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
PearsonDS,r-devel-linux-x86_64-fedora-gcc,1.2.2,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
PKI,r-devel-linux-x86_64-fedora-gcc,0.1-11,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
polspline,r-devel-linux-x86_64-fedora-gcc,1.1.20,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
pomdpSolve,r-devel-linux-x86_64-fedora-gcc,1.0.0,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
qoi,r-devel-linux-x86_64-fedora-gcc,0.0.3,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
RaProR,r-devel-linux-x86_64-fedora-gcc,1.1-5,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
Rbeast,r-devel-linux-x86_64-fedora-gcc,0.9.5,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
Rcsdp,r-devel-linux-x86_64-fedora-gcc,0.1.57.2,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
RDieHarder,r-devel-linux-x86_64-fedora-gcc,0.2.3,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
Rdsdp,r-devel-linux-x86_64-fedora-gcc,1.0.5.2,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
Rglpk,r-devel-linux-x86_64-fedora-gcc,0.6-4,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
rJava,r-devel-linux-x86_64-fedora-gcc,1.0-6,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
RJSONIO,r-devel-linux-x86_64-fedora-gcc,1.3-1.6,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
rlecuyer,r-devel-linux-x86_64-fedora-gcc,0.3-5,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
Rmpi,r-devel-linux-x86_64-fedora-gcc,0.6-9.2,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
rmutil,r-devel-linux-x86_64-fedora-gcc,1.1.9,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
rngWELL,r-devel-linux-x86_64-fedora-gcc,0.10-7,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
Rpoppler,r-devel-linux-x86_64-fedora-gcc,0.1-0,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
RSclient,r-devel-linux-x86_64-fedora-gcc,0.7-8,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
rsyslog,r-devel-linux-x86_64-fedora-gcc,1.0.2,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
Rwave,r-devel-linux-x86_64-fedora-gcc,2.6-0,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
samon,r-devel-linux-x86_64-fedora-gcc,4.0.1,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
scuba,r-devel-linux-x86_64-fedora-gcc,1.11-0,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
SnowballC,r-devel-linux-x86_64-fedora-gcc,0.7.0,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
SoDA,r-devel-linux-x86_64-fedora-gcc,1.0-6.1,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
SpatialPack,r-devel-linux-x86_64-fedora-gcc,0.4,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
spc,r-devel-linux-x86_64-fedora-gcc,0.6.6,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
splusTimeDate,r-devel-linux-x86_64-fedora-gcc,2.5.4,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
spMC,r-devel-linux-x86_64-fedora-gcc,0.3.12,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
stringdist,r-devel-linux-x86_64-fedora-gcc,0.9.8,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
sylcount,r-devel-linux-x86_64-fedora-gcc,0.2-4,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
SymTS,r-devel-linux-x86_64-fedora-gcc,1.0-1,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
tdthap,r-devel-linux-x86_64-fedora-gcc,1.1-11,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
tkrplot,r-devel-linux-x86_64-fedora-gcc,0.0-26,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
topmodel,r-devel-linux-x86_64-fedora-gcc,0.7.4,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
ucminf,r-devel-linux-x86_64-fedora-gcc,1.1-4.1,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
uuid,r-devel-linux-x86_64-fedora-gcc,1.1-0,devel,linux,x86_64,fedora-gcc,NA,r82861,2022-10-05 23:09:14
