Package,Flavor,Version,R_version,OS,architecture,other,version,revision,Date
weathR,r-devel-linux-x86_64-debian-clang,0.1.0,devel,linux,x86_64,debian-clang,NA,r88914,2025-10-14 22:51:50.05641
AnimalHabitatNetwork,r-devel-linux-x86_64-fedora-clang,0.1.0,devel,linux,x86_64,fedora-clang,NA,r88899,2025-10-14 22:51:50.05641
CITMIC,r-devel-linux-x86_64-fedora-clang,0.1.2,devel,linux,x86_64,fedora-clang,NA,r88899,2025-10-14 22:51:50.05641
DrDimont,r-devel-linux-x86_64-fedora-clang,0.1.4,devel,linux,x86_64,fedora-clang,NA,r88899,2025-10-14 22:51:50.05641
egor,r-devel-linux-x86_64-fedora-clang,1.24.2,devel,linux,x86_64,fedora-clang,NA,r88899,2025-10-14 22:51:50.05641
FCMapper,r-devel-linux-x86_64-fedora-clang,1.1,devel,linux,x86_64,fedora-clang,NA,r88899,2025-10-14 22:51:50.05641
GephiForR,r-devel-linux-x86_64-fedora-clang,0.1.0,devel,linux,x86_64,fedora-clang,NA,r88899,2025-10-14 22:51:50.05641
IOHanalyzer,r-devel-linux-x86_64-fedora-clang,0.1.8.10,devel,linux,x86_64,fedora-clang,NA,r88899,2025-10-14 22:51:50.05641
klassR,r-devel-linux-x86_64-fedora-clang,1.0.2,devel,linux,x86_64,fedora-clang,NA,r88899,2025-10-14 22:51:50.05641
multinet,r-devel-linux-x86_64-fedora-clang,4.3.1,devel,linux,x86_64,fedora-clang,NA,r88899,2025-10-14 22:51:50.05641
mwcsr,r-devel-linux-x86_64-fedora-clang,0.1.9,devel,linux,x86_64,fedora-clang,NA,r88899,2025-10-14 22:51:50.05641
PopComm,r-devel-linux-x86_64-fedora-clang,0.1.0.1,devel,linux,x86_64,fedora-clang,NA,r88899,2025-10-14 22:51:50.05641
SEMID,r-devel-linux-x86_64-fedora-clang,0.4.1,devel,linux,x86_64,fedora-clang,NA,r88899,2025-10-14 22:51:50.05641
skyscapeR,r-devel-linux-x86_64-fedora-clang,1.0.0,devel,linux,x86_64,fedora-clang,NA,r88899,2025-10-14 22:51:50.05641
AnimalHabitatNetwork,r-devel-linux-x86_64-fedora-gcc,0.1.0,devel,linux,x86_64,fedora-gcc,NA,r88899,2025-10-14 22:51:50.05641
CITMIC,r-devel-linux-x86_64-fedora-gcc,0.1.2,devel,linux,x86_64,fedora-gcc,NA,r88899,2025-10-14 22:51:50.05641
DrDimont,r-devel-linux-x86_64-fedora-gcc,0.1.4,devel,linux,x86_64,fedora-gcc,NA,r88899,2025-10-14 22:51:50.05641
egor,r-devel-linux-x86_64-fedora-gcc,1.24.2,devel,linux,x86_64,fedora-gcc,NA,r88899,2025-10-14 22:51:50.05641
FCMapper,r-devel-linux-x86_64-fedora-gcc,1.1,devel,linux,x86_64,fedora-gcc,NA,r88899,2025-10-14 22:51:50.05641
GephiForR,r-devel-linux-x86_64-fedora-gcc,0.1.0,devel,linux,x86_64,fedora-gcc,NA,r88899,2025-10-14 22:51:50.05641
IOHanalyzer,r-devel-linux-x86_64-fedora-gcc,0.1.8.10,devel,linux,x86_64,fedora-gcc,NA,r88899,2025-10-14 22:51:50.05641
klassR,r-devel-linux-x86_64-fedora-gcc,1.0.2,devel,linux,x86_64,fedora-gcc,NA,r88899,2025-10-14 22:51:50.05641
multinet,r-devel-linux-x86_64-fedora-gcc,4.3.1,devel,linux,x86_64,fedora-gcc,NA,r88899,2025-10-14 22:51:50.05641
mwcsr,r-devel-linux-x86_64-fedora-gcc,0.1.9,devel,linux,x86_64,fedora-gcc,NA,r88899,2025-10-14 22:51:50.05641
PopComm,r-devel-linux-x86_64-fedora-gcc,0.1.0.1,devel,linux,x86_64,fedora-gcc,NA,r88899,2025-10-14 22:51:50.05641
rbmiUtils,r-devel-linux-x86_64-fedora-gcc,0.1.6,devel,linux,x86_64,fedora-gcc,NA,r88899,2025-10-14 22:51:50.05641
SEMID,r-devel-linux-x86_64-fedora-gcc,0.4.1,devel,linux,x86_64,fedora-gcc,NA,r88899,2025-10-14 22:51:50.05641
tern.rbmi,r-devel-linux-x86_64-fedora-gcc,0.1.6,devel,linux,x86_64,fedora-gcc,NA,r88899,2025-10-14 22:51:50.05641
